,Text
30867,Tenamayuca
30952,ciudad de Guadalajara
30981,Xic Conecan
30987,Nochtlan
31058,Xalpa
31059,Agualica
31175,Zacatecas
31200,Nueva Galicia
31209,Guadalajara
31220,MINAS DE XOCOTLAN
31222,minas de Xocotlan
31223,nuevo reino de Galicia
31242,Indias del Mar Océano
31245,los Coanos
31256,Xocotlan
31271,Izatlan
31281,Descubridora
31303,Compostela
31314,villa de Arévalo
31319,provincial
31372,ciudad de Guadalaxara
31389,Guaxacatlan
31391,lzatlan
31393,real
31396,Amaxaque
31406,Xora
31416,Río Grande
31430,Chimaltitlan
31431,ciudad de Compostela
31446,haciendas
31495,Xala
31497,Aguacatlan
31511,Tequila
31539,Ava callan
31621,Muchitiltiqui
31741,asientos
31757,Culiacan
31761,Chiametla
31762,Purificación
31872,CIUDAD DE COMPOSTELA
31877,Villa de Santo
31878,Martín
31880,Minas de Sombrerete
31904,Reino de la Galicia
31910,Nuevo Reino de la Galicia
31916,Santiago de Galicia
31919,Cabeza
31923,Xalisco
31929,Caquetlan
31938,reino de Galicia
31952,aguas manantiales
31966,altos
31998,tecosquines
32055,Nueva Vizcaya
32063,Espíritu Santo de Compostela
32092,valle de Banderas
32111,Ciutla
32115,Ziutepetl
32273,Espíritu Santo
32285,minas de los Reyes
32303,Iztapan
32351,obispado de Galicia
32368,minas del Espíritu Santo
32375,parroquia
32386,Chacala
32390,CHACALA
32403,pleamar
32405,bajamar
32409,punta
32410,Tintoque
32414,de los Frailes
32415,puntas
32466,isleos
32480,Marías
32514,Santiago Temichoque
32526,MINAS DEL FRESNILLO
32530,Minas del Fresnillo
32532,obispado de Guadalajara
32534,MINAS DE SAN DEMETRIO
32535,minas del Fresnillo
32552,minas de Sombrerete
32553,villa de Llerena
32558,San Demetrio
32581,cañada
32601,Proaño
32602,PROAÑO
32612,del Fresnillo
32613,Fresnillo
32616,el Fresnillo
32619,Sombrerete
32633,minas de San Demetrio
32643,poblazones
32658,tierras llanas
32668,minas de Mazapil
32674,las Charcas
32713,Sayn
32720,valle de Trujillo
32726,Río Chico
32736,Valparaíso
32767,Llanos
32846,de las Nieves
32854,villa de Xerez
32926,Mazapil
32984,MINAS DEL PEÑOL
32997,minas del Peñol
33029,cerro de Proaño
33049,los Zacatecas
33088,Trujillo
33094,Rio Grande
33095,Chico
33106,minas del Mazapil
33151,Guadalaxara
33171,sierras de Sayn
33174,las Nieves
33255,Charcas
33260,los Pobres
33261,Saldivar
33262,la Vieja
33293,minas del FresnilIo
33313,nuevo reino de la Galicia
33317,reino de la Galicia
33360,Zacatecos
33366,alcaldía
33371,Taltenango
33406,isla de Chipre
33442,los Órganos
33443,Boca de los Leones
33444,Mal Paso
33449,Grande
33544,Salinas Viejas
33560,Galicia
33711,minas del Sombrerete
33786,ranchos
33885,Zayn
33902,Nieves
33965,ojos de agua
33986,Truxillo
33999,Río de Zain
34080,Guanaxuato
34123,Zacatecas Grandes
34272,valle de Truxillo
34350,villa de Taltenango
34429,jurisdicción eclesiástica
34446,TEUCALTICHE
34447,Teucaltiche
34563,pasto
34667,villa de los Lagos
34691,barranca
34713,Nuestra Señora de la Asunción
34715,Aguascalientes
34737,Sevilla
34743,Santa María de los Lagos
34752,Mechuacanejo
34753,Huexotitlan
34754,Ostatlan
34755,Tlacintla
34756,San Gaspar
34757,Mitique
34759,Mezcatique
34760,Teucaltitlan
34761,San Miguel Xalostotitlan
34762,Temacapuli
34763,Tecpatitlan
34764,Acatique
34766,Santa Fe
34767,Zoyatitlan
34768,Azcatlan
34769,las Bocas
34775,Taquexa
34856,las Palmillas
34906,Yahualica
34907,las Barrancas
34911,Tecamapuli
34952,Xuchitlan
34956,Xicuna
34972,Peñol Blanco
35038,Población
35039,VILLA DE LA PURIFICACIÓN
35040,villa de la Purificación
35078,Tecomatlan
35084,Aldea Nueva
35181,valle de Juchimilco
35216,Opono
35222,Panpuchin
35236,Piloto
35258,Colima
35353,Pecoso
35369,Chametla
35370,Chola
35377,Apozolco
35443,llanura
35455,Navidad
35491,PANPUCHIN
35523,OPONO
35569,Zayula
35570,Amatitan
35572,COCOCHOL
35573,Cocochol
35608,MAZATLAN
35627,pueblecitos
35673,CUAMICHITLAN
35674,CHAMETLA
35675,Cuamichitlan
35722,TLALTENPA
35723,OCOTITLAN
35724,Taltenpa
35725,Ocotitlan
35782,CONTLA
35783,Contla
35790,CUEVA
35830,XOCOTLAN
35831,Jocotlan
35884,ZAPOTLAN
35924,TENE
35925,Tene
35929,pozo
35951,MELAGUA
35952,Melagua
35958,Jala
36001,TUITO
36002,Tuito
36007,PICIETE
36050,ATENGO
36051,PILOTO
36109,CABRAYEL
36110,Cabrayel
36148,TOMATLAN
36149,Tomatan
36154,Otumba
36193,MALABACO
36194,Malabaco
36199,Tecuane tepet
36236,ZOYATLAN
36237,Zoyatlan
36272,llanada
36278,AYUTLA
36279,CUACOMAN
36282,Cuacoman
36290,FUENTE
36296,Cuacuman
36366,AMECA
36367,Ameca
36368,Jurisdicción de México
36372,Arzobispado de México
36414,Huitzquilic
36415,Jayamitla
36460,PÁZQUARO
36461,provincia de Mechuacan
36517,ciudad de Colima
36578,Puerto de la Navidad
36581,China
36643,mogote
36676,Cocula
36678,Avalos
36691,Guachinango
36800,TLAXILACALES
36928,Tenamaztlan
37189,Quauhtepetl
37205,Iquajocho
37206,Toquajocho
37213,rio
37292,Iconeuh quimama
37391,temblor
37562,Villa de la Purificación
37627,judicatura
37751,TENAMAZTLAN
37758,Obispado de Guadalajara
37801,California
37804,Ávalos
37860,pro vincia
37898,Teculutlan
37899,Ayutitlan
37903,Suchitlan
37904,Atotonilco
37905,Exutla
37910,Tepantla
37928,Amacueca
37935,Amula
37948,Autlan
37998,Tecolotlan
38020,TEPANTLE
38060,Exutlan
38152,Tehuantepeque
38153,volcán
38154,sierra Nevada
38156,Mechoacan
38157,Mazamitla
38168,los Chichimecas
38180,valle de Teculutlan
38588,valle de Ameca
38643,PONCITLAN
38644,CUISEO DEL RÍO
38645,Poncitlan
38646,Cuiseo
38682,CUISEO
38689,cabecera de doctrina
38705,Jamain
38707,Xamain
38708,Chicnahuatengo
38722,Xochitlan
38738,Zula
38741,Otlatlan
38746,Tototlan
38814,Xocotitlan
38815,Tecpoyotlan
38890,Tasnahui
38912,Cupachcaquil
38934,Tapichinticahui
38963,Taccalio
38979,Ahuatlan
38991,Otithonitahui
39024,Copsppapit
39040,parcialidad
39069,Cuyna
39082,Iztlan
39136,Guiseo
39389,Atoyaque
39400,acarreto
39476,obispado de Mechuacan
39527,Cactlan
39540,Mexcala
39542,PONCITL
39572,Chapala
39576,Tonalan
39577,Tallan
39618,Taqualalantahui
39620,Tolan
39720,Tascappoyaceo
39896,AMULA
39940,proviincia
39944,ZAPOTITLAN
39994,Amole
40032,Tuspa
40042,Xicotitlan
40086,barrancas
40113,Tuscacuesco
40114,Cusalapa
40124,Copala
40133,Toliman
40151,Teutlan
40157,Tuzinique
40162,Ixpopoyutlan
40175,Tetlapanique
40178,Xoquilpa
40198,San Gabriel
40286,Cibola
40367,cumbres
40521,ueblos
40592,Comala
40708,TUSCACUESCO
40758,Jicotlan
40812,puebla
40816,SAN PEDRO
40819,Tezontla
40830,Tonaya
40846,Soyacapan
40852,Soyatiacapan
40978,villa de Colima
41051,CUSALAPA
41081,Cuezaltototl
41095,Cuezalapa
41175,Ayotitlan
41190,CHACALI
41202,Quauhtitlan
41206,Quauhtlan
41211,Tachichila
41218,Apango
41274,Xiuhtepeque
41279,Toloho
41320,Cuesalapa
41368,Nueva. España.
41377,VILLAS
41378,SAN MARTÍN
41379,LLERENA
41383,Llerena
41384,Minas del Sombrerete
41386,minas de San Martín
41466,Zain
41490,minas de Izmiquilpa
41514,Papanton
41533,Pozo Airón
41556,villa de San Martín
41697,Malpaís
41774,villa de Jerez
41776,Tlaltenango
41777,Teúl
41779,Barranca
41787,Teoqualtiche
41844,Chalchihuites
41850,acequias
41947,valle de Suchil
41970,minas de Chalchihuites
41980,minas de los Ranchos
41982,real de los Reyes
41984,minas de los Chalchihuites
42047,Ranchos
42126,fuentezuelas
42165,PURGATORIO
42170,santa Veracruz
42189,Custodia
42221,minas de nuestra Señora de las Nieves
42237,TRUJILLO
42347,minas de Avbino
42426,Santa Veracruz
42468,Puana
42501,Nombre de Dios
42506,Guadiana
42651,Zaín
42665,Nuestra Señora de las Nieves
42723,villa de Durango
42725,Coneto
42726,Casco
42727,Indehe
42728,Santa Bárbara
42961,Suchimilco
42963,Guajocingo
43004,ciudad de Toledo
43033,Madrid
43044,VILLA DE JEREZ DE LA FRONTERA
43045,TALTENANGO
43046,Villa de Jerez
43047,Valle de Taltenango
43049,valle de Taltenango
43056,villa de Jerez de la Frontera
43080,reino de la Nueva Galicia
43101,campiña
43113,cieneguillas
43177,Jerez de la Frontera
43265,Salinas Viejas de Santa María
43427,Teul
43474,Tepeque
43476,Miston
43502,Tuychi
43674,VILLA DE JEREZ
43680,Huejúcar
43695,ciudad de Zacatecas
43780,QUAUHQUILPAN
43781,Quauhquilpan
43797,Tolcayuca
43820,rambla
43827,minas de Pachuca
43865,provincia de Pachuca
44030,montes de Pachuca
44058,TETELA
44059,HUEYAPAN
44060,Tetela
44061,Hueyapan
44090,Tetellan
44105,Tetella
44128,Nepopoalco
44130,cabeza de república
44150,Ocopetlayucan
44151,Tuchimilco
44152,Ocuituco
44153,Tzaqualpan
44154,Chimalhuacan
44177,NEPOALIZTLI
44185,naciones
44232,Atlixco
44233,Huexotzingo
44294,cañaverales
44295,carrizales
44388,hatajos
44397,Chiautla
44399,Totollan
44403,Marquesado
44421,Ce calacoayan
44422,risco
44447,Chalco
44481,fuertes
44512,OCOPETLAYUCAN
44518,Santa María Asunción Ocopetlayucan
44567,Santa María Asunción
44660,volcan
44712,Villa de Gorrión
44713,Valle de Atlixco
44738,San Francisco Huilango
44739,San Lucas Tolantzingo
44740,Santiago Tochimillco
44741,San Miguel Texaxahuaco
44742,San Pedro Tetelatzingo
44743,San Pablo Moxapachuca
44744,San Andrés Ocoxalpa
44745,San Martín Tezcachuca
44746,San Juan Tlaxichco
44765,Izúcar
44768,San Lucas Colotzingo
44769,San Juan Texopan
44770,San Miguel Ahuacomoluca
44771,Santo Antonio Ecautla
44772,Santiago Cicinahuacan
44773,San Gabriel Huatepulco
44774,San Juan Tezozoculco
44775,Santiago Huapechco
44830,Calpa
44866,Granada
45041,salinas
45047,TIANGUEZ
45091,sierras quebradas
45119,Chalco-Atengo
45122,Laguna
45129,Puebla ciudad de los Ángeles
45162,IGUALA
45164,Iguala
45189,Asia
45190,África
45191,Europa
45194,imperios
45195,estados
45201,tierra firme
45202,Mar Océano
45299,Tepecuacuilco
45300,Tasmalaca
45301,Izuco
45302,Mayanala
45303,Ohuapa
45350,Cuixca
45363,Tasco
45395,celebraciones
45514,Metlapa
45515,Ahuehuetla
45516,Tuztla
45517,Ocuilixtlahuacan
45518,Cozauhapan
45519,Atecuslico
45524,Ichcateupan
45536,sabanas
45537,dehesas
45552,Filipinas
45611,COCULA
45657,Valle de Toluca
45669,Pipihilco
45671,Tepetlalpan
45672,Tecuatzingo
45688,encomienda
45720,TEPECUACUILCO
45745,pondré
45776,Apasapan
45777,Sacacuyoc
45778,Tzatzamilco
45779,Apitzahuacan
45780,Atentzingo
45781,Oztotzintlan
45783,Atemantlan
45784,Xalapan
45785,Pantlan
45786,Ateutzintla
45787,Tzinacantlan
45788,Tototzintlan
45789,Atzunpan
45790,Tochopan
45791,Teteltzingo
45792,Achiotzingo
45793,Tetitzingo
45794,Tetozocan
45795,Itztontepeque
45796,Cuapanahuasco
45797,Colotlan
45798,Acayahualco
45799,Tecoyametlan
45800,Otlamentlan
45801,Agacuatitlan
45802,Palula
45804,Huitztitla
45805,Zacapolco
45806,Chalchitepeque
45807,Cuamuchititlan
45808,Axochitlan
45809,Acuacuyula
45810,Ascala
45811,Pochontzingo
45813,Hueytepeque
45814,Istululutla
45815,Teposonalco
45816,Amecapalco
45822,Río Grande de Mezcala
45824,Mezcala
45825,Suchipala
45826,Itzcoatzingo
45827,Chichihualco
45828,Yotlan
45829,Camotepeque
45831,Chilapan
45905,MAYANALA
45943,Taxmalaca
46003,OHUAPA
46056,Tequepa
46059,Ixco San Juan
46061,Ozumatlan
46133,TAXMALACA
46146,Coyuca
46147,Acamaluca
46203,los Tres Reyes Magos
46235,IZUCO
46249,pedregales
46303,Atenango
46338,COATEPEC
46339,Coatepec
46346,Chicoaloapan
46372,San Martín Tlaylotlacan
46373,San Juan Tlachichco
46374,San Sebastián Xocoatlauhco
46375,Santa María Magdalena Ameyalco
46376,Santa Catalina Ancapa
46378,Santa Ana Tetitlan
46379,Santa Cruz Matlaluca
46380,La Visitación de nuestra Señora Tlalalauhca
46381,San Mateo Oztotlitic
46383,San Francisco Aquauhtla
46384,San Andrés Chiauhtla
46385,Santo Tomás Texcaltitlan
46386,Santo Domingo Tlalanoztoc
46387,Los Reyes Suchitenco
46389,San Miguel Tepetlapa
46390,San Esteban Mazatlan
46391,San Clemente Amoltepec
46392,San Bartolomé Huapalteupa
46394,Santiago Quatlapanca
46395,San Pedro Chalma
46403,Chicoaloapa
46414,Coatongo de Transfiguración
46416,Tecpan nuestra Señora de la Asunción
46430,Achichilacachpan
46432,Ahuehuetitlan
46434,Altapachiuhyan
46435,Mizquititlan San Lorenzo
46436,Aticpac Santa María Magdalena
46437,Omaxac
46438,Aticpac Tequilcapa
46439,Santo Domingo Huitznahuac
46440,Atlapulco San Agustín
46441,Tennenecuilco
46442,Atliquizcan
46443,Tepotoniloyan
46444,Ayacac
46445,Tequilcapan
46446,Cihuatecpan
46447,Tocuila
46448,Culhuacan
46449,Tlacuchcalco
46450,Chimalpa
46451,Tlatlatecpan
46452,Chimalpan San Sebastián
46453,Tzapotla
46454,Chinanpa
46455,Tzocuilco
46457,Xalticpac
46458,Huitznahuac
46459,Xochiyacac
46460,Itzcoatlan
46490,Natividad de nuestra Señora
46538,Chichimecapan Chicome Oztoc
46638,Atlapul
46647,peñasco
46665,Zacatula
46694,sumidero
46701,Quetzalcoatl
46754,Quatlapanca
46825,caserías
46852,congregación
46879,Coatlichan
46882,Tezcuco
46890,Iztapaluca
46988,la Visitación de nuestra Señora Tlalalauhca
47000,Aquauhtla
47009,Reyes Xuchitengo
47025,Trinidad Tlacaxoloc
47103,Xiuhtepec
47132,Cuernavaca
47186,Coyuacan
47512,Amaquemeca
47563,Popocatepetl
47568,Iztaccihuatl
47609,contrataciones
47637,Tepepuli
47650,collados
48048,CHIMALHUACAN
48049,ATOYAC
48086,Chimalhuacan Atoyac
48101,Aculhuacan
48113,Tula
48203,lagunillas
48270,Mototepec los Reyes
48278,Cuitlahuac
48336,Itzcoatla
48342,Tequilcapa
48344,Atliquizca
48346,Atlapachiuhya
48351,Ixtlahuaca
48356,Achichilacachpa
48357,San Lorenzo Mizquititlan
48358,San Agustín Atlapulco
48359,San Sebastián Chimalpa
48361,Santa María Magdalena Aticpac
48362,Tepotoniloya
48365,San Gregorio Tennecuilco
48400,Tlalmanalco
48403,Tacuba
48413,Nepantla
48414,Tecomaxuchco
48415,Quauhxumulco
48422,Quauhnahuac
48472,Atrisco
48481,Tezihuac
48501,Coaixtlahuaca
48946,CHICOALOAPAN
48981,Chicome oztoc
49000,chicuatototl
49046,Chicoaloatl
49121,Santiago Quauhtlalpa
49122,Reyes Mototepec
49160,Coatongo la Transfiguración
49161,Tecpan de la Asunción de nuestra Señora
49445,MINAS DE CIMAPAN
49446,Cimapan
49451,Corona
49468,Minas de Cimapan
49511,Santiago Cimapan
49523,pueblo Cimapan
49534,Minas
49551,Tuliman
49552,Monte
49562,Cerro Gordo
49585,indios
49607,Izmiquilpa
49631,Sierra Gorda
49714,Pachucan
49767,CITLALTOMAHUA
49768,ANECUILCO
49769,Citlaltomahua
49770,Anecuilco
49856,ciudad conquistando
49932,estanzuela
49941,Tepetistla
49943,Xahualtepec
50022,Citlaltomahuacan
50044,Xahualtepeque
50058,río de Anecuilco
50141,Tlacatepetl
50148,doce
50153,sierra cordillera Ilamatlatzalan
50154,sierra vieja
50155,cordillera vieja
50174,Nahualan
50177,Xiquipila
50180,Xiquipilan
50184,Nexatl
50209,Ceuctlan
50323,Ceuctla
50574,Chiantepeque
50579,Cuitlateca
50621,MINAS DE TASCO
50623,Teuliztaca
50626,CÉSPEDES
50649,Tlachco
50661,TLACHCO
50777,reales
50779,Tetelatzingo
50784,Cantarranas
50787,Texaltitlan
50814,Hueyiztaca
50817,pueblezuelos
50831,Tlamagazapan
50844,Atzalan
50848,Nochtepeque
50855,Pilcaya
50872,Acuitlapan
50877,Acamilixtlahuacan
50925,Los Reyes
50927,Tecalpulco
50930,San Sebastián Mexcaltepeque
50933,San Juan Pololapan
50936,Caltitlan
50937,Chalman
50941,Santiago Tizahuacan
50942,San Juan Coatlan
50944,San Pablo Contlalco
50955,San Juan Cuzcatlan
50957,San Martín Teteltzingo
50958,San Pedro Tlacotítlan
50959,San Miguel Zapotitlan
50963,San Gaspar Tetelco
50964,cerrillos
50973,San Esteban Ahuazhuatepec
50976,San Pedro Texoxoco
50977,San Felipe Apano
50978,San Mateo Quauhpalocan
50979,Nuestra Señora de la Concepción Chichilan
50982,Santo Tomás Xoxotla
50984,San Martín Teteltitlan
50985,San Miguel Ichpochquilan
50987,San Simón Tenango
50988,albarrada
50989,San Sebastián Chiapan
50990,cenagal
50991,San Juan Tlalcomulco
50992,San Marcos Quauhxomolco
50994,Santiago Texalpan
50995,San Francisco Tlatzontecpan
51000,Quauhtocayan
51011,Los Reyes Payntlan
51012,Santiago Tuzpatlan
51013,San Gabriel Xaloztoc
51014,San Jerónimo Aquiapan
51016,San Miguel Tecomahueyecan
51017,Concepción de Nuestra Señora Texuxula
51018,San Juan Texcaltzingo
51022,Nochtepec
51027,San Andrés Itztepec
51029,San Francisco Mazaixtlahuacan
51031,San Pedro Tuchteco
51033,San Gaspar Tetzicapan
51034,Reyes Ololiuhcan
51036,San Juan Acuechapan
51045,Santiago Tlahuitlipan
51046,San Sebastián Tizalipan
51049,San Gaspar Tepoznechicoyan
51050,San Andrés Zapotitlan
51054,Santa Lucía Tepuzchiuhcan
51055,Santa Catalina Yahualiuhcan
51056,San Juan Tecololtzingo
51057,San Marcos Tecozauhyan
51065,Santiago Tzontecomaixtlahuacan
51066,Reyes Teyahualtipan
51067,San Juan Texcaltitlan
51068,San Andrés Ocotzoc
51070,Santa María Chimaltitlan
51071,San Pedro Xilotepec
51074,San Felipe Alpuycan
51075,San Francisco Chichila
51077,Santa María de la Concepción Pezotlipan
51078,San Sebastián Huixiuhtliliuhcan
51090,San Sebastián Mazaixtlahuacan
51091,San Gregorio Quauhtenco
51093,San Gaspar Teteltitlan
51095,Santiago Cacahuamillpan
51103,San Francisco Texitlan
51104,San Gaspar Atzumpan
51105,Santiago Popoyomatla
51106,San José Tepozonaltitlan
51113,San Sebastián Tenantzingo
51114,Santiago Tlamalinala
51115,San Juan Hueyapan
51116,San Francisco Ahuacatenamic
51118,Santa María Chapulicxitla
51127,San Martín Chimalacatla
51130,Santiago Temazcalapan
51131,San Felipe Cuixteliuhcan
51133,San Miguel Acacicintla
51135,San Simón Vancuican
51136,San Juan Zacatlan
51137,Santa Cruz Tezapoapan
51140,San Marcos Yopitzinco
51141,San Sebastián Petlacalapan
51147,Tlamagazapa
51148,camilixtlahuacan
51188,Tzicapuzalco
51194,Tzumpahuacan
51195,Tonatiuhco
51223,Tlamagazopan
51381,obispado de Taxcala
51390,Zultepeque
51391,Temazcaltepeque
51403,Jahualtzingo
51429,Temazcalapan
51430,ojo grande de agua
51553,Igualtepeque
51556,Alahuiztlan
51641,COFRADÍAS
51670,Costa del Norte
51699,TEUTENANGO
51703,Matalcingo
51705,distrito de México
51708,valle de Matalcingo
51806,villa de Toluca
51823,Maxtlecan
51826,San Miguel y Nativitas
51831,Calimayan
51833,Atlatlauhcan
51901,nacimiento del río
51909,nacimiento del río de Toluca
51918,río de Toluca
51919,nacimiento
52017,TEQUIZISTLAN
52019,Tequeccistlan
52020,Aculma
52021,Teutihuacan
52022,Tepexpa
52023,Totoltzingo
52027,Tequizistlan
52030,San Juan Teutihuacan
52055,Acaltecoya
52059,San Miguel Atlanmaxac
52060,Santiago Tzaqualucan
52061,Santa Ana Tlachahualco
52062,San Francisco Temazcalapan
52063,San Mateo Teopancalco
52064,San Pedro Tulamihuacan
52065,San Cristóbal Culhuacatzingo
52066,Santa María Maquixco
52067,San Juan Teacalco
52068,San Bartolomé Atocpan
52069,San Jerónimo Chiapan
52070,Santa María Suchitepec
52072,San Juan Cuyoa
52076,Santiago Atla
52077,San Miguel Xumetla
52078,San Agustín Tonala
52079,los Tres Reyes Izquitlan
52080,Santa María Chiapa
52081,San Mateo Tuchatlauhco
52082,San Lucas Tlamacatzingo
52083,San Juan Tepehuizco
52084,Santiago Nopaltepec
52085,San Juan Tlaxincan
52086,San Martín Huitznahuac
52087,San Felipe Zacatepec
52088,Santo Tomás Atlauhco
52089,San Mateo Tezcacohuac
52090,Santa María Atenpa
52091,San Marcos Quacyocan
52092,San Pedro Tepetitlan
52093,San Antonio Huitztonco
52094,Santa María Tlatecpan
52095,San Bartolomé Quauhtlapechco
52096,San Juan Chicnahuatecapan
52097,San Martín Aticpac
52098,San Nicolás Tenextlacotla
52099,Santa María Aztatonacazco
52101,Santa María Tzaquala
52102,San Juan Atlatongo
52106,San Lorenzo Atezcapan
52107,San Miguel Tlotezcac
52108,San Mateo Tenango
52109,San Sebastián Chimalpan
52110,Santa María Coatlan
52111,San Francisco Mazatlan
52112,San Martín Teacal
52113,San Pedro Tlaxican
52114,Santiago Tolman
52115,San Andrés Oztoc-Pachocan
52116,los Reyes Aticpac
52117,San Antonio Tlaxomolco
52118,San Agustín Cohuayocan
52119,San Pedro Ocotitlan
52120,San Miguel Tlalquac
52121,San Luis Xiuhquemecan
52122,San Juan Tlaylotlacan
52123,ACULMA
52158,ciudad metropolitana
52237,Santa María Tlatecpa
52238,Santa Ana Atenpa
52240,San Juan Chicnauhtecapan
52243,San Agustín Aticpac
52244,San Martín Tonala
52246,Santa María Ostonocazco
52249,San Marcos Quauhyocan
52253,San Juan Tlaxico
52255,San Mateo Tochatlauhco
52258,Santa María Chiapan
52260,San Juan Atlatonco
52272,Chicnauhtlan
52283,Cohuatlichan
52285,Azcaputzalco
52591,sierra de Meztitlan
52643,Tlahuilquaitl
52645,Elocotl
52647,Tepexpan
52691,Marquesado del Valle
52755,SAN JUAN TEUTIHUACAN
52767,cabeza de provincia
52771,Tepeapulco
52772,Tlaquilpa
52788,fuentes de agua
52808,Tenan
52879,San Miguel Tlatozcac
52882,Santa Maria Ahuatlan
52884,San Pedro Tlahuican
52887,San Andrés Oztolpachucan
52889,San Antonio Tlaxomulco
52890,San Agustin Ohuayuccan
52893,San Luis Xiuhquemeccan
52894,San Juan Evangelista Tlaylotlacan
52900,Tepetlaoztoc
52937,cerro de Chapultepeque
53136,fuente de agua
53188,Pánuco
53210,obispado de México
53407,Chicomoztoc
53494,Yelocotl
53601,Obispado de México
53920,TEQUIXQUIAC
53923,Citlaltepec
53972,Tequixquiac
53974,Xilotzingo
53997,San Mateo Hueycalco
54000,San Sebastián Tlalasco
54025,Tepexi
54031,Hueypustla
54034,Atitalaquia
54046,Tlapanaloya
54049,Tezcatepec
54052,Tuzantalpa
54055,Otlazpa
54058,Tultitlan
54244,Teotlalpa
54276,Tulla
54441,CITLALTEPEC
54448,Santa María Tlamimilolpa
54454,San Francisco Millan
54457,Tepeitic
54459,Tetlacopa
54463,Axalpa
54472,Tepozotlan
54489,Tizayuca
54490,Tolquauhyuca
54492,Tuzantlalpa
54615,Meztitlan
54666,falda
54697,sierra nevada
54761,vera
54930,XILOTZINGO
54938,Santa María Aqualachucan
54942,Tapalcapan San Pedro
54946,San Gaspar Zizipique
55062,Aculman
55160,nacimientos de agua
55301,Citlaltepeque
55303,TEPEAPULCO
55477,Guadalupe
55483,San Juan Teotihuacan
55487,Chicouhtla
55492,Calpulalpa
55502,Hueyotlipa
55521,Tulantzingo
55545,pueblos sujetos
55557,Apan
55580,Tlanalapa
55587,Cempuala
55994,sabana
56001,San Bernaldino
56055,Santa Clara
56061,San Bernabé
56078,San Jusepe
56087,San Salvador
56097,Acopinalco
56111,Almoloya
56138,La Trinidad
56185,la Purificación
56187,Santa María Natividad
56208,ICHCATEUPAN
56211,Teloloapan
56261,Tzicaputzalco
56265,Oztuma
56267,Acapetlahuaya
56270,Cuezala
56274,Apastla
56275,Tenepatlan
56283,Utatlan
56293,Tutultepeque
56318,Amilco
56319,Pipincatla
56320,Tequizcisapan
56322,Xaloztoque
56323,Amatepeque
56324,Pahuiya
56325,Huitzquila
56338,Ahueyiztaco
56345,Tzaqualpa
56417,Nuchtepeque
56469,cuchilla
56476,Quauhtomaltepetl
56504,Quauhtomatepec
56599,Axuchitlan
56623,granjerías
56678,TZICAPUTZALCO
56701,Atzala
56702,Quauhtlapechco
56703,Zacatlan
56705,Xuchhuehueco
56706,Iztayutla
56707,Tenanpulco
56708,Tlaxicaztla
56709,Techimalco
56725,Pindexo
56851,Zacango
56869,minas de Zultepeque
56875,Tepopozquauhtla
57009,hacienda
57012,Azulaques
57066,ALAHUIZTLAN
57080,Tlalpechco
57081,Ichcapaneca
57082,Cuezcontitlan
57083,Quauhxinacuila
57084,Ma atenco
57085,Tzitzicaltepec
57088,Tlacocoxpan
57089,Maltepec
57091,Totepec
57092,Ximahapan
57093,Cuatlayacac
57094,Cuxmatlipan
57103,Tlataya
57234,Zacatepec
57252,Tetetepetl
57424,valle de Toluca
57425,Tenantzingo
57434,OZTUMA
57470,Izcucatzinco
57471,Quauhyabatlitlan
57472,Pahualapa
57473,Tonalpauhca
57475,Texayaquica
57476,Tzacatlan
57477,Tianguiscolco
57478,Tetzilacastla
57479,Miahuatepec
57480,Xuagalatenco
57723,Oztomantongo
57735,Oztumantongo
57745,Xahualapan
57826,Cuzamala
57827,Pungaravato
57953,curato
57969,ACAPETLAHUAYA
58001,Quauhyahualtitlan
58003,Texayaqueza
58004,Tianguistzolco
58006,Tonalpouhca
58053,COATEPEQUE
58085,Chilacachapa
58086,Tonalapa
58087,Oztocapan
58088,Iztepeque
58089,Camoxuchitlan
58118,tepetl
58208,Tepantepetl
58364,TLACOTEPEQUE
58390,Chiantzotzola
58393,Topila
58395,Tlehuacan
58396,Tzopilo oztoque
58397,Ichcatlan
58398,Matza ixtlahuacan
58400,Tlaxoxotlan
58516,Acamalutla
58579,riachuelos
58720,UTATLAN
58750,Teucintla
58751,Cacalotla
58754,Tepuzchiuhcan
58765,Capolalcolulco
58887,Texcalcacahuatl
58973,pueblecico
59040,Huauhtlan
59042,Apatlacahtla
59043,Huauhtlapan
59045,Cacalotepec
59046,Ahuacahtlan
59047,Poctepec
59048,Cuixitlan
59050,Pezoapan
59051,Yyetlan
59052,Tzapotitlan
59054,Ahuacatitlan
59055,Muyutla
59108,Ajuchitlan
59179,Totola
59180,Zumpago
59252,río Hueyatl
59253,Apitzactli
59386,CUEZALA
59387,Pueblo
59401,Apaztla
59404,pueblecillos
59415,Quamuchiahualco
59416,Puctepec
59417,Apetlanca
59418,Chimalcozauhcan
59419,Atlalac
59421,Sulamatlan
59441,Teloloapa
59465,Cuezalan
59628,vallecico
59629,Alomolonga
59632,Tlapantepetl
59633,cerro quebrado
59754,Francisco Magariño
59818,APAZTLA
59843,Oztotitlan
59844,Petlacala
59845,Nexapan
59846,Xonacatzingo
59847,Tlaxocotla
59848,Tlacotepetzingo
59849,Quauhtla
59850,Tepozonaltzingo
59874,TENEPATLAN
59888,Nextepetlan
59889,Tzotzocolchiuhcan
